ID Item
1 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
2 Разрушение_Сквозная_коррозия
2 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
3 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
4 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
5 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
6 Разрушение_Хрупкое
6 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
7 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
9 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
10 Разрушение_Хрупкое
10 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
11 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
12 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
13 Разрушение_Хрупкое
13 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
14 Разрушение_Хрупкое
14 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
15 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
16 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
17 Разрушение_Сквозная_коррозия
17 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
18 Разрушение_Сквозная_коррозия
18 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
19 Разрушение_Сквозная_коррозия
19 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
20 Разрушение_Сквозная_коррозия
20 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
21 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
22 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
23 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
25 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
27 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
28 Разрушение_Хрупкое
28 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
29 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
30 Разрушение_Хрупкое
30 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
31 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
32 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
33 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
34 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
35 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
37 Разрушение_Хрупкое
37 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
38 Разрушение_Сквозная_коррозия
38 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
39 Разрушение_Хрупкое
39 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
40 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
41 Разрушение_Хрупкое
41 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
42 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
43 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
44 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
466 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
468 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
471 Разрушение_Хрупкое
471 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
474 Разрушение_Хрупкое
474 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
475 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
476 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
478 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
479 Разрушение_Хрупкое
479 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
481 Разрушение_Хрупкое
481 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
482 Разрушение_Хрупкое
482 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
483 Разрушение_Хрупкое
483 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
484 Разрушение_Хрупкое
484 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
485 Разрушение_Хрупкое
485 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
486 Разрушение_Хрупкое
486 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
488 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
490 Разрушение_Хрупкое
490 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
491 Разрушение_Хрупкое
491 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
493 Разрушение_Хрупкое
493 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
494 Разрушение_Хрупкое
494 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
495 Разрушение_Хрупкое
495 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
501 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
505 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
506 Разрушение_Хрупкое
506 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
507 Разрушение_Хрупкое
507 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
509 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
510 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
512 Разрушение_Хрупкое
512 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
513 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
514 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
515 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
516 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
517 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
518 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
519 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
520 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
521 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
522 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
523 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
524 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
525 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
526 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
527 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
528 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
530 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
532 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
533 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
535 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
537 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
538 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
539 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
540 Разрушение_Сквозная_коррозия
540 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
541 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
542 Разрушение_Сквозная_коррозия
542 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
543 Разрушение_Сквозная_коррозия
543 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
544 Разрушение_Сквозная_коррозия
544 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
545 Разрушение_Сквозная_коррозия
545 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
546 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
547 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
548 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
549 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
550 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
551 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
553 Разрушение_Хрупкое
553 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
554 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
556 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
557 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
558 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
559 Разрушение_Хрупкое
559 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
559 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
560 Разрушение_Хрупкое
560 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
560 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
561 Разрушение_Хрупкое
561 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
561 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
562 Разрушение_Хрупкое
562 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
562 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
563 Разрушение_Хрупкое
563 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
563 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
564 Разрушение_Недопустимое_изменение_состояния_поверхностей
564 Внешнее_проявление_Утечка_среды_в_межтрубное_пространство
565 Разрушение_Хрупкое
565 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
565 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
566 Разрушение_Недопустимое_изменение_состояния_поверхностей
566 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
566 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
567 Разрушение_Хрупкое
567 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
567 Внешнее_проявление_Выброс_среды_в_межтрубное_пространство
591 Разрушение_Хрупкое
591 Внешнее_проявление_Выброс_среды_в_окружающее_пространство
591 Внешнее_проявление_Утечка_среды_в_окружающее_пространство
594 Разрушение_Сквозная_коррозия
