ID Item
1 Наименование_Ду_25
1 Повреждение_Трещина_(трещины)
1 Деградационный_процесс_Коррозионное_растрескивание
1 Деградационный_процесс_Коррозия_питтинговая_(точечная)
2 Наименование_Ду_16
2 Повреждение_Коррозия
2 Деградационный_процесс_Коррозия_локальная_(язвенная)
3 Наименование_Ду_24
3 Повреждение_Трещина_(трещины)
3 Деградационный_процесс_Многоцикловая_усталость
4 Наименование_Ду_24
4 Повреждение_Трещина_(трещины)
4 Деградационный_процесс_Многоцикловая_усталость
5 Наименование_Ду_24
5 Повреждение_Трещина_(трещины)
5 Деградационный_процесс_Коррозионная_многоцикловая_усталость
6 Наименование_Ду_25
6 Повреждение_Коррозия
6 Повреждение_Трещина_(трещины)
6 Деградационный_процесс_Коррозионная_малоцикловая_усталость
7 Наименование_Ду_24
7 Повреждение_Трещина_(трещины)
7 Деградационный_процесс_Многоцикловая_усталость
9 Наименование_Ду*Ду=24*24
9 Повреждение_Трещина_(трещины)
9 Деградационный_процесс_Коррозионная_многоцикловая_усталость
10 Наименование_Ду_22
10 Повреждение_Коррозия
10 Повреждение_Трещина_(трещины)
10 Деградационный_процесс_Коррозионная_малоцикловая_усталость
11 Наименование_Ду_6
11 Повреждение_Трещина_(трещины)
11 Деградационный_процесс_Многоцикловая_усталость
12 Наименование
12 Повреждение_Трещина_(трещины)
12 Деградационный_процесс_Многоцикловая_усталость
13 Наименование_Ду_6
13 Повреждение_Трещина_(трещины)
13 Деградационный_процесс_Многоцикловая_усталость
14 Наименование_Ду_6
14 Повреждение_Трещина_(трещины)
14 Деградационный_процесс_Многоцикловая_усталость
15 Наименование_Ду_6
15 Повреждение_Трещина_(трещины)
15 Деградационный_процесс_Многоцикловая_усталость
16 Наименование_Ду*Ду=32*6
16 Повреждение_Трещина_(трещины)
16 Деградационный_процесс_Многоцикловая_усталость
17 Наименование_Ду_16
17 Повреждение_Коррозия
17 Деградационный_процесс_Коррозия_локальная_(язвенная)
18 Наименование_Ду_15
18 Повреждение_Коррозия
18 Деградационный_процесс_Коррозия_локальная_(язвенная)
19 Наименование_Ду_16
19 Повреждение_Коррозия
19 Деградационный_процесс_Коррозия_локальная_(язвенная)
20 Наименование_Ду_16
20 Повреждение_Коррозия
20 Деградационный_процесс_Коррозия_локальная_(язвенная)
21 Наименование_180_Ду_60
21 Повреждение_Коррозия
21 Повреждение_Трещина_(трещины)
21 Деградационный_процесс_Коррозионное_растрескивание
21 Деградационный_процесс_Коррозия_питтинговая_(точечная)
22 Наименование_180_Ду_60
22 Повреждение_Коррозия
22 Повреждение_Трещина_(трещины)
22 Деградационный_процесс_Коррозионное_растрескивание
22 Деградационный_процесс_Коррозия_питтинговая_(точечная)
23 Наименование_180_Ду_60
23 Повреждение_Коррозия
23 Повреждение_Трещина_(трещины)
