ID Item
1 Наименование_Ду_25
1 Деградационный_процесс_Коррозионное_растрескивание
1 Деградационный_процесс_Коррозия_питтинговая_(точечная)
1 Мероприятие_МОДЕРHИЗАЦИЯ_конструкции_с_целью_обеспечения_одинаковой_температурной_деформации_ветвей_аппарата
1 Мероприятие_МОДЕРHИЗАЦИЯ_конструкции_с_целью_обеспечения_эффективного_контроля_технического_состояния
1 Мероприятие_ОСУЩЕСТВЛЕНИЕ_выборочного_контроля_элементов_различных_зон_данного_и_подобных_аппаратов_или_трубопроводов_(объектов_или_изделий)
1 Мероприятие_РЕГЛАМЕНТИРОВАНИЕ_требований_к_теплоносителю_по_количеству_растворенного_кислорода,ионов_хлора_и_натрия,РН
1 Мероприятие_УМЕHЬШЕНИЕ_уровня_остаточных_напряжений
1 Мероприятие_УТОЧНЕНИЕ_периодичности_контроля_технического_состояния_элементов_различных_зон_аппарата_или_трубопровода_(объектов_или_изделий)
2 Наименование_Ду_16
2 Деградационный_процесс_Коррозия_локальная_(язвенная)
2 Мероприятие_МОДЕРHИЗАЦИЯ_конструкции_с_целью_обеспечения_эффективного_контроля_технического_состояния
2 Мероприятие_ОСУЩЕСТВЛЕНИЕ_выборочного_контроля_элементов_различных_зон_данного_и_подобных_аппаратов_или_трубопроводов_(объектов_или_изделий)
2 Мероприятие_УТОЧHЕНИЕ_периодичности_контроля_технического_состояния
2 Мероприятие_УТОЧНЕНИЕ_периодичности_контроля_технического_состояния_элементов_различных_зон_аппарата_или_трубопровода_(объектов_или_изделий)
3 Наименование_Ду_24
3 Деградационный_процесс_Многоцикловая_усталость
3 Мероприятие_ОСУЩЕСТВЛЕНИЕ_выборочного_контроля_элементов_различных_зон_данного_и_подобных_аппаратов_или_трубопроводов_(объектов_или_изделий)
3 Мероприятие_ПОВЫШЕНИЕ_качества_изготовления_и_контроля_объектов_(изделий)
3 Мероприятие_УСОВЕРШЕНСТВОВАНИЕ_системы_аварийной_защиты
4 Наименование_Ду_24
4 Деградационный_процесс_Многоцикловая_усталость
4 Мероприятие_ОСУЩЕСТВЛЕНИЕ_выборочного_контроля_элементов_различных_зон_данного_и_подобных_аппаратов_или_трубопроводов_(объектов_или_изделий)
4 Мероприятие_ПОВЫШЕНИЕ_качества_изготовления_и_контроля_объектов_(изделий)
4 Мероприятие_УСОВЕРШЕНСТВОВАНИЕ_системы_аварийной_защиты
5 Наименование_Ду_24
5 Деградационный_процесс_Коррозионная_многоцикловая_усталость
5 Мероприятие_ЗАПРЕЩЕНИЕ_использовать_несоответствующие_смазки
5 Мероприятие_МЕРЫ_по_устранению_причин_не_приняты
5 Мероприятие_НЕДОПУЩЕНИЕ_изменения_состава_рабочих_сред,теплоносителя_и_режимов_нагружения_без_тщательного_исследования_их_влияния_на_техническое_состояние_элементов_(объектов_или_изделий)
5 Мероприятие_ОСУЩЕСТВЛЕНИЕ_выборочного_контроля_элементов_различных_зон_данного_и_подобных_аппаратов_или_трубопроводов_(объектов_или_изделий)
5 Мероприятие_УСОВЕРШЕНСТВОВАНИЕ_системы_аварийной_защиты
5 Мероприятие_УТОЧHЕНИЕ_периодичности_контроля_технического_состояния
6 Наименование_Ду_25
6 Деградационный_процесс_Коррозионная_малоцикловая_усталость
6 Мероприятие_МЕРЫ_по_устранению_причин_не_приняты
