ID Item
1 Наименование_Ду_25
1 Деградационный_процесс_Коррозионное_растрескивание
1 Деградационный_процесс_Коррозия_питтинговая_(точечная)
2 Наименование_Ду_16
2 Деградационный_процесс_Коррозия_локальная_(язвенная)
3 Наименование_Ду_24
3 Деградационный_процесс_Многоцикловая_усталость
4 Наименование_Ду_24
4 Деградационный_процесс_Многоцикловая_усталость
5 Наименование_Ду_24
5 Деградационный_процесс_Коррозионная_многоцикловая_усталость
6 Наименование_Ду_25
6 Деградационный_процесс_Коррозионная_малоцикловая_усталость
7 Наименование_Ду_24
7 Деградационный_процесс_Многоцикловая_усталость
9 Наименование_Ду*Ду=24*24
9 Деградационный_процесс_Коррозионная_многоцикловая_усталость
10 Наименование_Ду_22
10 Деградационный_процесс_Коррозионная_малоцикловая_усталость
11 Наименование_Ду_6
11 Деградационный_процесс_Многоцикловая_усталость
12 Наименование
12 Деградационный_процесс_Многоцикловая_усталость
13 Наименование_Ду_6
13 Деградационный_процесс_Многоцикловая_усталость
14 Наименование_Ду_6
14 Деградационный_процесс_Многоцикловая_усталость
15 Наименование_Ду_6
15 Деградационный_процесс_Многоцикловая_усталость
16 Наименование_Ду*Ду=32*6
16 Деградационный_процесс_Многоцикловая_усталость
17 Наименование_Ду_16
17 Деградационный_процесс_Коррозия_локальная_(язвенная)
18 Наименование_Ду_15
18 Деградационный_процесс_Коррозия_локальная_(язвенная)
19 Наименование_Ду_16
19 Деградационный_процесс_Коррозия_локальная_(язвенная)
20 Наименование_Ду_16
20 Деградационный_процесс_Коррозия_локальная_(язвенная)
21 Наименование_180_Ду_60
21 Деградационный_процесс_Коррозионное_растрескивание
21 Деградационный_процесс_Коррозия_питтинговая_(точечная)
22 Наименование_180_Ду_60
22 Деградационный_процесс_Коррозионное_растрескивание
22 Деградационный_процесс_Коррозия_питтинговая_(точечная)
23 Наименование_180_Ду_60
23 Деградационный_процесс_Коррозионное_растрескивание
23 Деградационный_процесс_Коррозия_питтинговая_(точечная)
25 Наименование_Ду_22
25 Деградационный_процесс_Коррозионная_малоцикловая_усталость
27 Наименование_Ду_22
27 Деградационный_процесс_Коррозионная_малоцикловая_усталость
28 Наименование_Ду_40
28 Деградационный_процесс_Малоцикловая_усталость
29 Наименование
29 Деградационный_процесс_Многоцикловая_усталость
30 Наименование_Ду*Ду=24*10
30 Деградационный_процесс_Многоцикловая_усталость
31 Наименование_Ду*Ду=24*10
31 Деградационный_процесс_Многоцикловая_усталость
32 Наименование_Ду*Ду=24*10
32 Деградационный_процесс_Многоцикловая_усталость
33 Наименование_Ду*Ду=24*10
33 Деградационный_процесс_Многоцикловая_усталость
34 Наименование_Ду_25
34 Деградационный_процесс_Многоцикловая_усталость
35 Наименование_Ду*Ду=24*10
35 Деградационный_процесс_Многоцикловая_усталость
37 Наименование_Ду_3
37 Деградационный_процесс_Малоцикловая_усталость
38 Наименование_Ду_16
38 Деградационный_процесс_Коррозия_локальная_(язвенная)
39 Наименование_180_Ду_25
39 Деградационный_процесс_Малоцикловая_усталость
40 Наименование_Ду*Ду=34*16
40 Деградационный_процесс_Многоцикловая_усталость
41 Наименование_Ду_25
41 Деградационный_процесс_Малоцикловая_усталость
42 Наименование_Ду_34
42 Деградационный_процесс_Коррозионная_многоцикловая_усталость
43 Наименование_Ду_25
43 Деградационный_процесс_Малоцикловая_усталость
44 Наименование_180_Ду_60
