ID Item
1 Наименование_Ду_25
1 Повреждение_Трещина_(трещины)
2 Наименование_Ду_16
2 Повреждение_Коррозия
3 Наименование_Ду_24
3 Повреждение_Трещина_(трещины)
4 Наименование_Ду_24
4 Повреждение_Трещина_(трещины)
5 Наименование_Ду_24
5 Повреждение_Трещина_(трещины)
6 Наименование_Ду_25
6 Повреждение_Коррозия
6 Повреждение_Трещина_(трещины)
7 Наименование_Ду_24
7 Повреждение_Трещина_(трещины)
9 Наименование_Ду*Ду=24*24
9 Повреждение_Трещина_(трещины)
10 Наименование_Ду_22
10 Повреждение_Коррозия
10 Повреждение_Трещина_(трещины)
11 Наименование_Ду_6
11 Повреждение_Трещина_(трещины)
12 Наименование
12 Повреждение_Трещина_(трещины)
13 Наименование_Ду_6
13 Повреждение_Трещина_(трещины)
14 Наименование_Ду_6
14 Повреждение_Трещина_(трещины)
15 Наименование_Ду_6
15 Повреждение_Трещина_(трещины)
16 Наименование_Ду*Ду=32*6
16 Повреждение_Трещина_(трещины)
17 Наименование_Ду_16
17 Повреждение_Коррозия
18 Наименование_Ду_15
18 Повреждение_Коррозия
19 Наименование_Ду_16
19 Повреждение_Коррозия
20 Наименование_Ду_16
20 Повреждение_Коррозия
21 Наименование_180_Ду_60
21 Повреждение_Коррозия
21 Повреждение_Трещина_(трещины)
22 Наименование_180_Ду_60
22 Повреждение_Коррозия
22 Повреждение_Трещина_(трещины)
23 Наименование_180_Ду_60
23 Повреждение_Коррозия
23 Повреждение_Трещина_(трещины)
25 Наименование_Ду_22
25 Повреждение_Коррозия
25 Повреждение_Трещина_(трещины)
27 Наименование_Ду_22
27 Повреждение_Коррозия
27 Повреждение_Трещина_(трещины)
28 Наименование_Ду_40
28 Повреждение_Трещина_(трещины)
29 Наименование
29 Повреждение_Трещина_(трещины)
30 Наименование_Ду*Ду=24*10
30 Повреждение_Трещина_(трещины)
31 Наименование_Ду*Ду=24*10
31 Повреждение_Трещина_(трещины)
32 Наименование_Ду*Ду=24*10
32 Повреждение_Трещина_(трещины)
33 Наименование_Ду*Ду=24*10
33 Повреждение_Трещина_(трещины)
34 Наименование_Ду_25
34 Повреждение_Трещина_(трещины)
35 Наименование_Ду*Ду=24*10
35 Повреждение_Трещина_(трещины)
37 Наименование_Ду_3
37 Повреждение_Трещина_(трещины)
38 Наименование_Ду_16
38 Повреждение_Коррозия
39 Наименование_180_Ду_25
39 Повреждение_Трещина_(трещины)
40 Наименование_Ду*Ду=34*16
40 Повреждение_Трещина_(трещины)
41 Наименование_Ду_25
41 Повреждение_Трещина_(трещины)
42 Наименование_Ду_34
42 Повреждение_Трещина_(трещины)
43 Наименование_Ду_25
43 Повреждение_Трещина_(трещины)
44 Наименование_180_Ду_60
44 Повреждение_Питтинги
44 Повреждение_Трещина_(трещины)
